epoch,train_loss,val_rmse,val_mae,val_r2,val_physics_error
1,0.08187817761843855,0.0029634043755041536,0.0019023099609375,0.9953556619782495,0.3764619206388791
2,0.01760711490430615,0.004166607914828299,0.0020743426595052085,0.9908186349710593,0.24495782578984895
3,0.013272170654752037,0.0026914138683106076,0.0014100107421875,0.9961690811094723,0.16763449336091676
4,0.0153430568985641,0.0020392210683151065,0.0011469370361328125,0.9978007702383762,0.14243370915452638
5,0.012439150143076073,0.0018516718106523144,0.0013537102945963542,0.9981866985229509,0.14864489063620567
6,0.01260440679775043,0.0023710111818386454,0.002062397184244792,0.9970269022412726,0.15741506591439247
7,0.012444889511574398,0.004459255976292596,0.002817351708984375,0.9894836073905573,0.14104881758491197
8,0.010239483094350858,0.0013384614536975123,0.0009783072306315105,0.9990525556239823,0.11289294871191184
9,0.011348297650163824,0.0011527760771211594,0.000885788985188802,0.9992971997687552,0.11365485625962417
10,0.012909033030948855,0.00355605115284296,0.0021524412109375,0.9933122815017991,0.12218227796256542
11,0.012295873454687271,0.007698743154493087,0.003732622037760417,0.9686540348001416,0.20290699352820715
12,0.009403487642041661,0.0030655778430833526,0.001879232421875,0.9950298822017546,0.10359463095664978
13,0.01268491798334501,0.0008405847873074494,0.0006400247517903646,0.9996263155404248,0.0955593107889096
14,0.009779664700512182,0.0010081280000077961,0.0006930892333984375,0.9994625063479629,0.09771717588106792
15,0.008557146550579504,0.0012219730373639985,0.00089399853515625,0.9992102943740526,0.09948083758354187
16,0.008695094528692689,0.0034962582432642095,0.002185070458984375,0.9935352908300822,0.1101541705429554
17,0.010125832513652065,0.0033089213395632163,0.0023972860026041667,0.9942095159256746,0.1636084442337354
18,0.009747581039978699,0.0010930861829231144,0.0008258857299804687,0.9993680964509334,0.09205526920656364
19,0.008989340765401721,0.0063875078752423115,0.0033153069986979165,0.9784223133296942,0.15122694273789725
20,0.008799865139140325,0.0008736601061913662,0.0006876382893880208,0.9995963295160527,0.08458838115135829
21,0.011638553110374646,0.0034611006147927262,0.0019820343424479165,0.9936646526039964,0.14732645824551582
22,0.010399246838113123,0.0012831437668602422,0.001039289453125,0.9991292517256071,0.09393284345666568
23,0.010323543469844893,0.0010380001938231085,0.0007645862915039062,0.9994301810941766,0.07538752816617489
24,0.01118307313458486,0.0013464384080908894,0.0007721654500325521,0.9990412288251638,0.08127545441190402
25,0.009537224767898972,0.0009325920253375074,0.0005917352254231771,0.9995400343710417,0.08300083006421725
26,0.009556089523671703,0.0014000326198229083,0.0008281799519856771,0.998963383077351,0.11261222635706265
27,0.00938161806711419,0.0018042923664004478,0.0015946721028645833,0.9982783066236689,0.10862162336707115
28,0.00931715445423668,0.0009357680280346568,0.0005838604695638021,0.9995368961507873,0.08341282233595848
