epoch,train_loss,val_rmse,val_mae,val_r2,val_physics_error
1,0.33343094701950365,0.17957850524528526,0.12944898214285713,0.3174315276784425,9.82331297132704
2,0.07809894751661862,0.04241343799015493,0.02999029115513393,0.9619245999966126,2.1516039636400013
3,0.05890193228156139,0.06460655115611688,0.04331764322916667,0.9116532381815564,2.139919731352064
4,0.053944859080589734,0.031126209193961803,0.02157313025483631,0.9794935735956709,1.5843599372439914
5,0.04970197398693134,0.040050062477077146,0.027640434895833333,0.9660496765954645,1.687537431716919
6,0.047122679555263274,0.03654438184646924,0.02480844396391369,0.9717330624068814,1.2264683776431613
7,0.04320691296687493,0.030115730540387242,0.021023443870907738,0.9808033995780343,1.042126430405511
8,0.043290638675292335,0.05453750299929799,0.038112992745535715,0.9370453201680445,1.3573725753360324
9,0.04296250125536552,0.05157565066112042,0.03449159523809524,0.9436975944104212,1.5078500509262085
10,0.04181814785951223,0.03145223604828051,0.021688329613095237,0.9790617407596601,1.180494811799791
11,0.03952815507849058,0.028283854560578255,0.019353834263392856,0.9830677484992456,1.0108357403013442
12,0.04043281871156815,0.02740448632981002,0.018946804501488095,0.984104256289976,0.9302738308906555
13,0.03892710671210901,0.03233793907714962,0.022035277622767857,0.9778658832252434,1.0105742282337613
14,0.03921063425831306,0.03135759472192967,0.02179192568824405,0.9791875596820369,0.9680477446979947
15,0.038240524056630254,0.033039066942468935,0.02189489978608631,0.9768956865643099,0.9538513620694479
16,0.03778648596161451,0.036832489825969324,0.02491561351376488,0.971285604693636,1.16865074634552
17,0.03857156572242578,0.02746846651025736,0.018839650111607143,0.9840299473079842,0.8420090741581387
18,0.03753330811667137,0.03897842943466638,0.026061676060267856,0.9678422102173682,1.189318100611369
19,0.03789534276494613,0.030117940971482432,0.021009376767113095,0.9808005814946625,0.8661048279868232
20,0.03836978188691995,0.043401194641266065,0.02835669642857143,0.9601304909744738,1.0680939488940768
21,0.03516168300157938,0.030004266199402718,0.02070921042596726,0.9809452375199121,0.8897379901674058
22,0.03370756488771011,0.03446050116416607,0.023104803013392856,0.9748648953263741,1.0451069672902424
23,0.036262504040048674,0.031834954565968236,0.021922266694568454,0.9785490767699202,0.8313346571392484
24,0.03492879542784813,0.027540082670651597,0.01858698390997024,0.9839465640723132,0.7037839823298984
25,0.03435237361834599,0.02786218929204321,0.019127200334821428,0.9835688486243291,0.8885581029786004
26,0.034080060437703744,0.02792764040949532,0.01871862048921131,0.983491561059953,0.6344508992301093
27,0.037804257506743454,0.026350882497217457,0.017862792782738095,0.9853030286131873,0.6784056690004137
28,0.034265610652092174,0.029700798439105756,0.021121540364583333,0.9813287338851865,0.8317136565844218
29,0.033589476050856784,0.03241239274347876,0.021431415225074406,0.9777638443631604,0.7852557963795133
30,0.034889703759780295,0.029623825384134557,0.020078359328497025,0.9814253859722457,0.7826857500606113
31,0.03415040079599772,0.027599631341403124,0.01894147767857143,0.9838770657852364,0.676897817187839
32,0.033777438725034394,0.027385124973470416,0.018761801804315477,0.9841267091421644,0.8384051786528693
33,0.03309512214782911,0.02837623916458529,0.019228933500744047,0.9829569549666073,0.690542095237308
34,0.0335433542346343,0.026344052681333927,0.01800075948660714,0.9853106461645406,0.587253663274977
35,0.03227673394557757,0.031707311091610346,0.02104512746465774,0.9787207485192484,0.8389586011568705
36,0.03330849731961886,0.02635043873913282,0.01797883556547619,0.9853035236133041,0.7724229163593717
37,0.032458492960685335,0.027456885210815716,0.018565698893229166,0.9840434111081539,0.5986754298210144
38,0.03203761405669726,0.027907994223697566,0.018990218284970238,0.9835147791891503,0.6481372250450982
39,0.029834644534648992,0.026152724647929452,0.01769840452938988,0.9855232390718505,0.6021568576494852
40,0.030962674377056267,0.02672912410535469,0.018134510788690477,0.9848780786564494,0.5377747681405809
41,0.03161298517042246,0.026294948164383856,0.017955378069196427,0.9853653561501098,0.6853272252612643
42,0.030887426665196054,0.02737749549289262,0.01840594568452381,0.9841355524901159,0.5508020453982883
43,0.030217639194467127,0.026528543679057805,0.018032471819196427,0.985104182640085,0.5498406092325846
44,0.030943029297467988,0.027353079403350224,0.018481070405505954,0.9841638366731402,0.5645343793763055
45,0.030578189505598485,0.025939164585050724,0.01763105087425595,0.9857587047801833,0.5438219573762682
46,0.02920144705627209,0.026099620577054047,0.017730982468377975,0.9855819705757987,0.5448707275920444
47,0.030354767846755493,0.026304052444266063,0.017843562779017857,0.9853552202898915,0.6511896848678589
48,0.029498337839658443,0.026312037976172473,0.01781111779203869,0.9853463270512927,0.6422275768385993
49,0.03020338074137003,0.02613244714670936,0.017688203962053572,0.9855456794667563,0.4693669577439626
50,0.029497996306954287,0.025818513890781162,0.017471270833333333,0.985890877593328,0.45612211359871757
51,0.0299597682001499,0.025758332447956372,0.017391017485119047,0.9859565760093782,0.4871826171875
52,0.029803330795123026,0.026416180700594375,0.01801685532924107,0.9852300993751985,0.6340957946247525
53,0.029783241498546723,0.02695238404239468,0.01835924879092262,0.9846244063682904,0.6711707512537638
54,0.02859408346315225,0.02592755242249065,0.017503493350074405,0.9857714527018518,0.5207574268182119
55,0.031534599331326976,0.025824015053358716,0.017497612816220236,0.9858848644784436,0.42915910482406616
