epoch,train_loss,val_rmse,val_mae,val_r2,val_physics_error
1,0.3883848225528544,0.019999208663543884,0.012805010091145833,0.788472123995916,2.737058162689209
2,0.2299786451188001,0.0179118382014216,0.011510487239583334,0.830323264330993,2.0754500230153403
3,0.21343618793921038,0.017456202925871155,0.010879379622395833,0.8388458295270855,2.183776239554087
4,0.17287369722669774,0.016565301146283375,0.011115573893229166,0.8548755268255172,1.7697072625160217
5,0.1545297770337625,0.016794405705123396,0.011705135416666667,0.8508335116292942,1.8791157007217407
6,0.16029070141640575,0.01883637181080241,0.012130552864583333,0.8123552171834516,1.850196937719981
7,0.1630578345873139,0.016946181553806075,0.010873363411458333,0.8481252083693513,2.4047480821609497
8,0.13995644382455133,0.018447508869657545,0.0119678419921875,0.8200228207598422,2.192762533823649
9,0.1349653513594107,0.014275507462851894,0.009563491080729167,0.892223246847285,1.5667718648910522
10,0.13890087455511094,0.012927156568755753,0.008324483268229167,0.9116212198457607,1.7998863657315571
11,0.1214388207955794,0.014550863744173312,0.0090263587890625,0.8880253965384517,1.3692250450452168
12,0.11598395610397512,0.012589779595063555,0.008418317643229166,0.9161740971917086,1.597674826780955
13,0.12175884707407518,0.014437213369719674,0.009633938411458333,0.8897677339590098,1.7470532059669495
14,0.11331739168275487,0.011535112817744738,0.007555989680989583,0.9296303034725323,1.5481048226356506
15,0.11668669865889983,0.01643072962893988,0.010955517122395833,0.857223844433423,1.8193038900693257
16,0.10964355292645368,0.011472237465401642,0.00789545322265625,0.9303953520670206,1.639094481865565
17,0.10237558009949597,0.012709201176929415,0.007863152278645834,0.9145762772769338,1.5199685494105022
18,0.12614164663986727,0.011561554763235535,0.007536425032552084,0.9293073167164558,1.575884610414505
19,0.09907805770635605,0.011198128116947391,0.007325897135416667,0.9336817818386032,1.6067368884881337
20,0.10812019854784012,0.013640519438368269,0.00839506796875,0.9015980277836648,1.361543486515681
21,0.11295697079463439,0.012615256761782144,0.008034122330729167,0.9158344872130553,1.8312335908412933
22,0.09852423695000735,0.011292536545545778,0.0074718083984375,0.9325588457366148,1.4728411038716633
23,0.11941135268319737,0.011269503087053198,0.007687437825520833,0.9328336854554237,1.5653488039970398
24,0.09075983234427192,0.012343724123126884,0.007822459765625,0.9194186759735922,1.597409149010976
25,0.09787576618519696,0.011783865921379956,0.0073963009765625,0.9265625530843169,1.5502005616823833
26,0.09353209828788583,0.011362102286439468,0.007203348307291667,0.9317253669650293,1.367854764064153
27,0.09873545373027975,0.011004309624972647,0.007433314811197917,0.9359576015589387,1.3610883951187134
28,0.0881790976632725,0.011707968173775415,0.007350157096354166,0.9275055012021587,1.447149356206258
29,0.08681564656170931,0.010663807684493775,0.007117354947916666,0.9398595610344344,1.5378276109695435
30,0.08843646103685553,0.011208196892079234,0.0075706833984375,0.9335624684285677,1.4133262038230896
31,0.08601728149435738,0.010801065350015826,0.007108404036458333,0.9383014194537912,1.4573671420415242
32,0.0810330102389509,0.010463475136413262,0.007031256966145833,0.9420979581950084,1.6568297545115154
33,0.08351120745593851,0.011391510212588258,0.0077386331380208334,0.9313714863756092,1.3367173771063487
34,0.08555328006094153,0.011798440284881917,0.00736303251953125,0.9263807849052285,1.190649688243866
35,0.08586962168866938,0.010105148810930404,0.006729724739583333,0.9459958155289413,1.5111210743586223
36,0.07956538186831907,0.010418124637550737,0.006829649055989584,0.9425987852960027,1.399666170279185
37,0.0870341412045739,0.01145719395376856,0.007561557096354167,0.9305777771267448,1.3707466224829357
38,0.08379474593834443,0.010317016796113548,0.006696010026041667,0.9437075357889775,1.3520112733046215
39,0.07888201475143433,0.010071805264772742,0.006879055403645833,0.9463516183415488,1.5222746034463246
40,0.07900521938096393,0.01049882694533966,0.006923974055989583,0.9417060425490179,1.404747078816096
41,0.07775153409351002,0.010948109344809791,0.0069595486328125,0.9366100750152702,1.3289127846558888
42,0.07936789095401764,0.009959394232982031,0.00669915341796875,0.9475424705752228,1.5253594716389973
43,0.07892701957713474,0.010377746684181888,0.007250494954427083,0.9430428675400067,1.521538108587265
44,0.07458758828314868,0.009617104070050047,0.006476475358072917,0.9510862886139309,1.4855275253454845
45,0.07413686818697236,0.01043906991082191,0.007192589518229166,0.9423677470343337,1.48257777094841
46,0.07170085067098791,0.010231684030171266,0.0071577498046875,0.9446348825882289,1.3773783942063649
47,0.0720391720533371,0.01053319217571206,0.00729311435546875,0.9413237971974,1.3495341142018635
48,0.07773889716375958,0.009895973614685524,0.0066995340494791665,0.9482084340249559,1.3099032640457153
49,0.07490172291343862,0.010302149260142527,0.00653835361328125,0.9438696615692985,1.2659668624401093
50,0.08107262809168209,0.009861926732487578,0.006667347135416666,0.94856419648863,1.4738076428572338
51,0.07490104985508052,0.01242000837652361,0.0080831841796875,0.918419612711114,1.6529326438903809
52,0.07497764351693066,0.010096426953097728,0.007065539973958333,0.946088998431718,1.3840394616127014
53,0.07002172449773009,0.009581842783129218,0.006330859602864583,0.9514443170737049,1.3053835729757945
54,0.07335741838270968,0.009911598470515372,0.006370816471354166,0.948044756424656,1.350926826397578
55,0.0695597220550884,0.010856135069173408,0.007507038118489583,0.937670669594212,1.4453163743019104
56,0.07314948602156206,0.009730727987104403,0.00631338994140625,0.949923651851401,1.3523690899213154
57,0.06740816655484112,0.009444191203991934,0.006332265071614583,0.9528293862083943,1.4436041911443074
58,0.06711749989878048,0.00939801463811286,0.006384292643229167,0.9532895319007724,1.307722568511963
59,0.06515319239009511,0.009860306404722905,0.006666058040364583,0.948581097042876,1.4308464527130127
60,0.06750503819097173,0.009812132564071653,0.006979609505208333,0.9490822975060006,1.3957176705201466
61,0.0662858093326742,0.010612985940867663,0.0075675263671875,0.9404314315784461,1.3975266416867573
62,0.06572380262342366,0.009328489827019134,0.00641054658203125,0.953978086718319,1.3575367331504822
63,0.06557836173610254,0.009265271833356865,0.0061362532877604166,0.9545997424662944,1.4076459606488545
64,0.06579906141216105,0.010766778741810276,0.007655325227864583,0.9386925063326896,1.2875686784585316
65,0.06519230028445071,0.009328443427005029,0.006111657975260417,0.9539785445442166,1.2811754544576008
66,0.06451895907521248,0.009307994898076799,0.00627583544921875,0.954180087197581,1.2999813556671143
67,0.0648324998264963,0.009207375049929193,0.006077057877604167,0.9551653634985076,1.2873728175957997
68,0.06489757760004564,0.009428386675413073,0.006205644791666667,0.9529871309015263,1.3863738377888997
69,0.06355921971527013,0.009163487422901528,0.005971419270833334,0.9555917599980214,1.4568930864334106
70,0.06631194671446627,0.010196853606185738,0.0070401494140625,0.9450111858869207,1.3161510427792866
71,0.06355560388077389,0.009069229132248377,0.006083604850260417,0.9565006533470766,1.365800937016805
72,0.0627125895158811,0.009239244576271875,0.006346476399739584,0.9548544537161849,1.2927168707052867
73,0.06444245746189897,0.009364194402089814,0.006490590657552083,0.9536251169388222,1.3259847064812977
74,0.06276209821755235,0.009010278610906482,0.00606412890625,0.9570643120761618,1.3222012023131053
75,0.06159977614879608,0.008968088158833485,0.006036177115885417,0.9574654617100585,1.3076227804025014
76,0.061958597261797296,0.009817627531304315,0.006254600911458333,0.94902525191496,1.1985094944636028
77,0.06232655854387717,0.00936778938198727,0.00600917216796875,0.953589502818256,1.2650346457958221
78,0.06116904602809386,0.009189212229507259,0.0063119178059895835,0.95534207407329,1.3439947068691254
79,0.06119169836694544,0.008933998371630525,0.006029946516927083,0.9577882144423212,1.2805626293023427
80,0.0617235887457024,0.009404265681736948,0.00648009755859375,0.9532273727549049,1.3498624662558238
81,0.06106058657169342,0.009065571526228668,0.006177945475260417,0.9565357327097788,1.311602344115575
82,0.061148475787856364,0.008919918125843128,0.005934505859375,0.9579211636399043,1.2916003664334614
83,0.0602547363801436,0.009113538202728463,0.00594711552734375,0.956074569955286,1.34626171986262
84,0.060991216112266884,0.008913807043794329,0.0060897951171875,0.9579788007463087,1.306860665480296
85,0.06032183529301123,0.008859179685347038,0.005950224381510417,0.9584922678231742,1.288775513569514
86,0.05962766896594655,0.008954203982576483,0.0060996265950520835,0.9575970616393086,1.278324027856191
87,0.059535582024942746,0.00895873001521501,0.00589166083984375,0.9575541844417367,1.358894020318985
88,0.060236760499802505,0.008875293794882244,0.005906833170572916,0.9583411322853339,1.281139353911082
89,0.059111719849434766,0.009070139083496893,0.006191070377604167,0.956491923989831,1.3197433253129323
90,0.05914388515732505,0.008884980971345147,0.005978175162760417,0.958250143288563,1.3074717621008556
91,0.0585868166251616,0.008770815694493719,0.005894356412760417,0.9593161583432184,1.3015856742858887
92,0.05865893147208474,0.008910056609527994,0.00611942080078125,0.9580141536747794,1.2291160424550374
93,0.05882348811084574,0.008920824264053754,0.00604298759765625,0.9579126139699088,1.2837678690751393
94,0.05877990858121352,0.008909710185385668,0.0060119466796875,0.9580174184414776,1.3183953364690144
95,0.05825960663231936,0.008892172519508336,0.00600603349609375,0.9581825308498493,1.3072150548299153
96,0.05822565494613214,0.008804411770582778,0.00595267578125,0.9590038874568756,1.3115496039390564
97,0.058303124457597735,0.008719375292597748,0.005827146256510416,0.9597919763683096,1.3021236260732014
98,0.0580584972419522,0.009025852794986067,0.00604912392578125,0.9569157559111376,1.3190598289171855
99,0.05822395099834962,0.008743985970334928,0.005805236067708333,0.9595646795287388,1.3040608664353688
100,0.058087788386778395,0.008760330060666087,0.00585055830078125,0.9594133764083285,1.2967369953791301
101,0.05794079994613474,0.008735226844734564,0.005854850065104167,0.9596456496163526,1.2888272901376088
102,0.05780123763463714,0.008721059812717643,0.005841581119791666,0.959776439070027,1.297028621037801
103,0.057698828117413954,0.008792518446701116,0.005962635970052083,0.9591145707680415,1.296764999628067
104,0.05766208449547941,0.008736561830258645,0.0058841488932291665,0.9596333141404321,1.2970758179823558
105,0.05773902853781527,0.008763368142185701,0.005930299544270833,0.9593852206536057,1.291705310344696
106,0.05762509087269956,0.008742987185786493,0.0058784533528645835,0.9595739164755668,1.290204296509425
107,0.0575621062381701,0.008739582392465558,0.00590306884765625,0.9596053967134092,1.2906265556812286
108,0.05754904421893033,0.008731773532253037,0.005879198567708333,0.9596775500210882,1.2930145859718323
109,0.05751092941923575,0.008732770454185848,0.005878848372395834,0.9596683421254923,1.2925492823123932
110,0.057490432262420656,0.0087325899560028,0.005876092643229166,0.9596700093434206,1.2925605277220409
