epoch,train_loss,val_rmse,val_mae,val_r2,val_physics_error
1,0.05336130509491671,0.007631148697297604,0.004560027311197917,0.969202049440767,1.2326069672902424
2,0.012407617973671719,0.011036746520737932,0.00570435146484375,0.9355794954699024,1.851384202639262
3,0.01335735327818177,0.0015930063395097655,0.001098184619140625,0.9986579243602771,0.9203082919120789
4,0.009607529305768284,0.0032193691509995737,0.0027575748372395833,0.9945187003876048,0.6257103880246481
5,0.011943581475960937,0.0029838468553654717,0.002318672216796875,0.9952913648096492,0.7182992448409399
6,0.009449931081723083,0.002189875796670241,0.0016875909505208334,0.9974638148664877,0.5565468023220698
7,0.010653437631712719,0.0009745120033645763,0.00068171103515625,0.9994977541338379,0.4941391199827194
8,0.009483001080595634,0.0022898946419124097,0.0016246019775390625,0.9972268523894836,0.48757841686407727
9,0.01121093474582515,0.0022008206556369835,0.0018769398274739583,0.9974384001324955,0.5314392695824305
10,0.011272538135844197,0.0019458296368037638,0.0010576732014973959,0.9979975964208546,0.581943561633428
11,0.010233712996440854,0.0034404225543082927,0.001989364013671875,0.9937401264943981,0.5356918027003607
12,0.011565278136086736,0.0021629904615286257,0.0013803979654947918,0.9975257066166111,0.43798759828011197
13,0.008724527988074856,0.004269293505956035,0.0028594616048177083,0.9903605110292376,0.44938526550928753
14,0.008845647094263272,0.0021163873302937246,0.0012422249755859374,0.9976311787453435,0.3464665363232295
15,0.007605857427485965,0.002841520168820206,0.0020117101725260415,0.9957298466553206,0.5302439977725347
16,0.012654561570591548,0.002911004370349437,0.0018855535970052084,0.9955184556342909,0.38895399620135623
17,0.009238828962076116,0.0022509139924307177,0.0014961021647135417,0.9973204628228338,0.522919774055481
18,0.009130812482908368,0.001324456129675044,0.0011521288736979166,0.999072279527595,0.6712347368399302
19,0.0068218181756409734,0.001115851243815266,0.0008703749837239583,0.99934150180485,0.30118117729822796
20,0.00791164323772219,0.0019388361435753447,0.0011000885009765625,0.9980119642053025,0.38806850959857303
21,0.009889661402187564,0.0038970472324776177,0.00232278955078125,0.9919681918870955,0.46577467272679013
22,0.007337431690062989,0.001555000404038944,0.00113278837890625,0.9987211989103785,0.44518884023030597
