epoch,train_loss,val_rmse,val_mae,val_r2,val_physics_error
1,0.5588003792546012,0.07135538875170011,0.055743497395833334,0.41168304055241334,5.605635603268941
2,0.3594459208575162,0.04591925374593247,0.03310419544270833,0.7563606355501152,4.45521080493927
3,0.2993325477296656,0.045383674435565895,0.03245585,0.7620108679688467,4.844174226125081
4,0.25895806036212227,0.04101621904331718,0.028239484895833333,0.8056121741562269,3.9459570248921714
5,0.24661763879385862,0.04188014747979868,0.029485282552083332,0.797337115531576,4.5860854387283325
6,0.2118697860024192,0.03921439716880141,0.02689770546875,0.8223157632451281,2.953776260217031
7,0.2019234529950402,0.034406689346839166,0.02346744908854167,0.8632133897015715,3.5656026204427085
8,0.18126591552387583,0.033993479264220354,0.022961910677083332,0.8664791619727021,3.2844592730204263
9,0.16786011213606053,0.031893002218273396,0.021487621484375,0.8824700311559589,3.349069654941559
10,0.1644500347700986,0.034182175088048446,0.023221419140625,0.864992715008254,3.2931153972943625
11,0.16189756257967516,0.03604262466362888,0.025677836979166667,0.8498965641197473,3.7172552744547525
12,0.1561848076907071,0.03247111640949393,0.02166391927083333,0.8781705577025193,3.3086286584536233
13,0.15153425688093358,0.029581005469775105,0.019658634895833332,0.8988924286950092,3.330379764238993
14,0.14785576896233993,0.030135043615007188,0.020563446744791665,0.8950695673372207,3.1538424094518027
15,0.14239384220405057,0.029869736518221394,0.0197454015625,0.8969090365814361,3.6220487554868064
16,0.13699828603050926,0.03082173621025141,0.02119312434895833,0.8902329447959874,3.629780133565267
17,0.13696353476155887,0.028068577591576008,0.018144506119791667,0.908967048356486,3.2810271779696145
18,0.13301753510128367,0.028284722752369085,0.018826778645833334,0.9075596316975973,3.033824622631073
19,0.1308246073397723,0.028715430062343915,0.018787527213541665,0.9047229142651534,2.7531801064809165
20,0.12754961414770646,0.02787858144791763,0.018086827083333333,0.910195281010113,2.9210761189460754
21,0.13176519044420937,0.027807924775835786,0.018140855338541668,0.910649914018572,3.380837917327881
22,0.12735899023034356,0.02864138620783306,0.019320499609375,0.9052136321316168,2.893300175666809
23,0.12783822214061563,0.027850223495161915,0.017949722135416665,0.9103778859069296,2.9350514014561973
24,0.12488874603401531,0.027040509914428235,0.017536819401041667,0.915513451397347,3.2885871728261313
25,0.12321710274978118,0.03033760618639997,0.020790578776041665,0.8936541776878169,2.575212597846985
26,0.12388239353895188,0.027659417706417336,0.0175869865234375,0.9116017065695792,2.9509552319844565
27,0.12303837510672483,0.027598646460620734,0.017712767708333334,0.9119897243442762,2.7259013851483664
28,0.11958459317684174,0.02748732810551452,0.0177139703125,0.9126982663991294,3.081673502922058
29,0.11977505331689661,0.0270780858548236,0.017456573828125,0.9152784804366909,2.7635679841041565
30,0.11840432475913655,0.02748499953395507,0.017717507291666667,0.9127130571945427,2.943078398704529
31,0.11949827860702168,0.027508641220476065,0.018075113671875,0.9125628299361168,2.9770723581314087
32,0.11860072111541575,0.027679493454724858,0.01840927955729167,0.9114733375669642,2.884146531422933
33,0.12395035732876171,0.028069196157874184,0.018476622265625,0.9089630360023725,3.0495421489079795
34,0.11879268369891427,0.027280182360266123,0.0175007564453125,0.9140091279707352,2.72911528746287
35,0.11676638627594167,0.026807586765141188,0.017073849739583334,0.9169626931100886,2.899722476800283
36,0.11815778924660249,0.027458025716892525,0.017824337239583335,0.9128843001802381,2.9372772177060447
37,0.11981271410530264,0.02935004064848477,0.019214647526041666,0.9004651356309653,2.461637775103251
38,0.11693026396361264,0.02722550048741739,0.017884018033854168,0.9143535119821492,2.715083440144857
39,0.11701774556528438,0.027760208039397417,0.0180978447265625,0.9109562897432635,2.5160005489985147
40,0.11413543657823043,0.02753053317975259,0.01794677421875,0.9124236058559565,2.556620021661123
41,0.11532807797193527,0.0267239982510015,0.017113700911458335,0.9174797216571877,2.897599915663401
42,0.11380979784510352,0.027065390064720456,0.017165518815104166,0.9153579066178262,2.511080245176951
43,0.11532145156101747,0.027942012432115738,0.018376835807291665,0.9097861581775534,2.5121854543685913
44,0.11436885690147226,0.02661215755110321,0.017150535026041667,0.9181689758265066,2.882450520992279
45,0.11360004137862813,0.026670503925167892,0.017097642057291668,0.9178097582350269,2.6460249423980713
