epoch,train_loss,val_rmse,val_mae,val_r2,val_physics_error
1,0.12391574389555238,0.0175618448915851,0.013461994270833333,0.9643632501093385,1.0323091397682826
2,0.025282759761268443,0.0115442598773822,0.00774660810546875,0.984601089160098,0.6820747603972753
3,0.019212058423594996,0.006336988411644221,0.004078183349609375,0.9953599395261294,0.4931536664565404
4,0.01668938858942552,0.006311791670435826,0.003958752180989583,0.9953967652109704,0.491373876730601
5,0.015464568527584726,0.006752464070738276,0.004344200325520834,0.9947315558694242,0.4386603857080142
6,0.014272590811279687,0.0061941566700749705,0.0044088111328125,0.9955667503690219,0.36837193618218106
7,0.015293470431457866,0.007853058716787356,0.005821452473958333,0.9928741692296518,0.4748197893301646
8,0.012469985674728047,0.00704668268024474,0.0051339878255208336,0.9942624399328627,0.39234496901432675
9,0.012414473735473372,0.007269149360827099,0.006106293391927083,0.9938944470798635,0.38167209178209305
10,0.012622215869751844,0.005110759719342533,0.0037700228841145832,0.9969819339409751,0.4115968445936839
11,0.013417461395940997,0.005847204254356357,0.004414567936197916,0.9960494792741881,0.32337819784879684
12,0.011693810671567917,0.003198685521117796,0.0022170055826822915,0.9988177729177118,0.2326148860156536
13,0.012318054180253635,0.0038494163037686704,0.002808965657552083,0.998287827262351,0.3886038511991501
14,0.011713514273816889,0.006410214252352858,0.004806553157552083,0.9952520853236063,0.34521981825431186
15,0.01090111184695905,0.0050661239149277625,0.0035928173014322918,0.9970344214532822,0.3219061568379402
16,0.011201335828412663,0.0036530709642558713,0.002613725699869792,0.9984580367165923,0.28087900082270306
17,0.010578413189134814,0.004508037820228084,0.00317200732421875,0.9976518117169481,0.3228738307952881
18,0.0115092987279323,0.003314229847017477,0.0024786847330729167,0.9987308204577969,0.23968898256619772
19,0.010292017900130965,0.0030133376385508928,0.0023387135416666665,0.9989508117762559,0.3302307253082593
20,0.009288126645101742,0.006605833473415702,0.004502179036458333,0.9949578813917714,0.3211331044634183
21,0.0098800275136124,0.0039722438141799885,0.002753864404296875,0.9981768197413151,0.25521982833743095
22,0.009700518533248792,0.002647064465223795,0.001922342325846354,0.9991903695175934,0.21585959941148758
23,0.010811250758442012,0.004705433184701327,0.0035152966145833332,0.9974416672120617,0.22218783075610796
24,0.009788954190232537,0.003823733380603619,0.002945097216796875,0.9983105979390768,0.269797923664252
25,0.008986356693573973,0.00560731893418587,0.0036939240234375,0.9963669754529336,0.27500903358062107
26,0.009572206217456948,0.0026368271703210646,0.0018145016764322917,0.9991966197610089,0.19979003444314003
27,0.008506407427855514,0.0038694169299031424,0.0027679643880208333,0.9982699889787313,0.2138704073925813
28,0.009805071489377455,0.003996442237790702,0.002762554638671875,0.9981545388989057,0.2580406715472539
29,0.008335663293572989,0.0022966322859288625,0.001624382861328125,0.9993905462599856,0.19328934823473296
30,0.009175829199904745,0.0040785096592441325,0.003116870361328125,0.9980779671534558,0.22725149616599083
31,0.008565327135676688,0.0036593296220866814,0.002621201123046875,0.9984527486246386,0.2128428320089976
32,0.008606665835461833,0.003837299523102788,0.002973994140625,0.9982985890863973,0.24069533372918764
33,0.009898951480334456,0.0024570495766510644,0.0018213055013020832,0.9993024334390093,0.2452426254749298
34,0.008062298274175688,0.0059699917498541675,0.004619998209635417,0.995881820458153,0.2719140226642291
35,0.009082586419853296,0.0023247541632625433,0.001756798828125,0.9993755295632234,0.19078768541415533
36,0.009668272200294516,0.004085505586337644,0.002804935009765625,0.998071367716311,0.18155981848637262
37,0.00872162767601284,0.004718832134012013,0.0035088560872395835,0.9974270765142386,0.23629379024108252
38,0.009374382566999306,0.0022588222757952306,0.0016304785725911458,0.9994104482419239,0.21791237220168114
39,0.008856885372237725,0.003884961227164599,0.0028930444986979167,0.9982560613915978,0.20214722057183585
40,0.007619649561291391,0.0027213985477217394,0.0019223560872395832,0.9991442594492955,0.2091608705619971
41,0.008840101000598885,0.003260352562872383,0.00233499892578125,0.9987717495096394,0.1896159164607525
42,0.008288459132679483,0.004984926849716201,0.003088353466796875,0.9971287210018593,0.23806587979197502
43,0.008326026704162359,0.003127877398437049,0.002157939453125,0.9988695346409887,0.18244215101003647
